PA_CIDPRI,Goiás,Mato Grosso do Sul,Mato Grosso,Distrito Federal,Total Frequency
M167,9.0,0.0,1.0,13.0,23.0
O239,15.0,4.0,1.0,3.0,23.0
L811,23.0,0.0,0.0,0.0,23.0
V291,23.0,0.0,0.0,0.0,23.0
H931,14.0,4.0,2.0,3.0,23.0
E201,8.0,0.0,2.0,13.0,23.0
D352,9.0,2.0,1.0,11.0,23.0
N488,21.0,2.0,0.0,0.0,23.0
K838,17.0,6.0,0.0,0.0,23.0
J849,2.0,11.0,0.0,10.0,23.0
R238,13.0,10.0,0.0,0.0,23.0
C328,9.0,4.0,3.0,7.0,23.0
D482,1.0,0.0,0.0,22.0,23.0
N924,18.0,0.0,4.0,1.0,23.0
G632,3.0,1.0,7.0,12.0,23.0
P949,3.0,0.0,20.0,0.0,23.0
O141,22.0,0.0,0.0,1.0,23.0
B358,19.0,1.0,0.0,3.0,23.0
T252,7.0,2.0,0.0,14.0,23.0
L22,7.0,12.0,4.0,0.0,23.0
A600,13.0,2.0,5.0,3.0,23.0
Z038,0.0,14.0,0.0,9.0,23.0
T095,0.0,0.0,23.0,0.0,23.0
Q871,11.0,0.0,1.0,11.0,23.0
H35,0.0,16.0,1.0,6.0,23.0
C343,8.0,6.0,1.0,8.0,23.0
Y190,14.0,9.0,0.0,0.0,23.0
N805,9.0,1.0,0.0,13.0,23.0
I253,1.0,0.0,1.0,21.0,23.0
T143,16.0,0.0,7.0,0.0,23.0
M180,0.0,18.0,5.0,0.0,23.0
W504,20.0,0.0,0.0,3.0,23.0
O069,11.0,0.0,1.0,11.0,23.0
G908,0.0,14.0,9.0,0.0,23.0
C43,16.0,1.0,3.0,3.0,23.0
R630,15.0,3.0,3.0,2.0,23.0
M50,9.0,0.0,5.0,9.0,23.0
S624,13.0,2.0,6.0,2.0,23.0
G009,18.0,2.0,3.0,0.0,23.0
D431,1.0,6.0,6.0,9.0,22.0
F790,17.0,5.0,0.0,0.0,22.0
S090,18.0,2.0,1.0,1.0,22.0
S82,9.0,0.0,6.0,7.0,22.0
W126,22.0,0.0,0.0,0.0,22.0
B829,3.0,12.0,6.0,1.0,22.0
H268,3.0,0.0,0.0,19.0,22.0
I879,3.0,1.0,18.0,0.0,22.0
K83,3.0,0.0,2.0,17.0,22.0
I690,2.0,14.0,3.0,3.0,22.0
J168,2.0,6.0,2.0,12.0,22.0
C139,17.0,4.0,1.0,0.0,22.0
M621,2.0,2.0,16.0,2.0,22.0
F148,12.0,0.0,4.0,6.0,22.0
C21,13.0,3.0,0.0,6.0,22.0
C887,2.0,20.0,0.0,0.0,22.0
G638,13.0,5.0,0.0,4.0,22.0
K92,7.0,0.0,15.0,0.0,22.0
O909,11.0,1.0,3.0,7.0,22.0
M812,11.0,2.0,5.0,4.0,22.0
H310,21.0,0.0,0.0,1.0,22.0
X950,22.0,0.0,0.0,0.0,22.0
Z046,20.0,0.0,2.0,0.0,22.0
B001,5.0,1.0,3.0,13.0,22.0
L021,6.0,5.0,8.0,3.0,22.0
X229,10.0,11.0,1.0,0.0,22.0
J93,0.0,21.0,1.0,0.0,22.0
K509,3.0,12.0,0.0,7.0,22.0
K350,12.0,4.0,2.0,4.0,22.0
L29,8.0,3.0,11.0,0.0,22.0
J152,14.0,7.0,0.0,1.0,22.0
B002,10.0,9.0,2.0,1.0,22.0
W999,0.0,0.0,22.0,0.0,22.0
X649,5.0,6.0,0.0,11.0,22.0
B80,9.0,6.0,7.0,0.0,22.0
M763,3.0,1.0,4.0,14.0,22.0
M362,1.0,0.0,5.0,16.0,22.0
K839,12.0,9.0,0.0,1.0,22.0
J398,17.0,0.0,0.0,5.0,22.0
F842,3.0,11.0,7.0,1.0,22.0
C718,4.0,4.0,0.0,14.0,22.0
M954,1.0,0.0,2.0,19.0,22.0
T600,21.0,1.0,0.0,0.0,22.0
M859,2.0,2.0,1.0,17.0,22.0
M218,0.0,1.0,12.0,9.0,22.0
Q669,13.0,0.0,3.0,6.0,22.0
S634,14.0,2.0,0.0,6.0,22.0
N644,7.0,6.0,7.0,2.0,22.0
T819,10.0,3.0,1.0,8.0,22.0
Z931,9.0,0.0,2.0,11.0,22.0
R502,0.0,22.0,0.0,0.0,22.0
I278,13.0,2.0,5.0,2.0,22.0
D172,15.0,4.0,2.0,1.0,22.0
O219,10.0,5.0,4.0,3.0,22.0
K259,6.0,7.0,0.0,9.0,22.0
D64,0.0,0.0,22.0,0.0,22.0
F238,4.0,0.0,2.0,16.0,22.0
H260,9.0,12.0,0.0,1.0,22.0
F333,9.0,3.0,10.0,0.0,22.0
K449,21.0,0.0,0.0,0.0,21.0
K763,21.0,0.0,0.0,0.0,21.0
B50,21.0,0.0,0.0,0.0,21.0
G968,0.0,10.0,8.0,3.0,21.0
T119,0.0,21.0,0.0,0.0,21.0
N210,0.0,0.0,2.0,19.0,21.0
E833,6.0,2.0,1.0,12.0,21.0
G618,6.0,0.0,15.0,0.0,21.0
K100,0.0,8.0,0.0,13.0,21.0
Z514,21.0,0.0,0.0,0.0,21.0
F90,6.0,3.0,12.0,0.0,21.0
I018,21.0,0.0,0.0,0.0,21.0
H105,3.0,1.0,13.0,4.0,21.0
J042,2.0,19.0,0.0,0.0,21.0
G328,1.0,18.0,2.0,0.0,21.0
K055,6.0,0.0,10.0,5.0,21.0
Q21,20.0,0.0,1.0,0.0,21.0
B370,2.0,7.0,2.0,10.0,21.0
Y648,6.0,9.0,0.0,6.0,21.0
C11,11.0,0.0,3.0,7.0,21.0
F339,4.0,1.0,5.0,11.0,21.0
I460,3.0,0.0,0.0,18.0,21.0
S534,10.0,3.0,1.0,7.0,21.0
I712,9.0,0.0,1.0,11.0,21.0
E05,15.0,0.0,6.0,0.0,21.0
Q780,0.0,1.0,0.0,20.0,21.0
O24,0.0,0.0,21.0,0.0,21.0
F105,2.0,0.0,3.0,16.0,21.0
T789,6.0,8.0,0.0,7.0,21.0
O912,9.0,5.0,5.0,2.0,21.0
K603,16.0,2.0,0.0,3.0,21.0
B351,5.0,0.0,1.0,15.0,21.0
C251,12.0,2.0,7.0,0.0,21.0
T010,0.0,1.0,1.0,19.0,21.0
V892,20.0,1.0,0.0,0.0,21.0
S364,0.0,0.0,0.0,21.0,21.0
Q800,8.0,3.0,3.0,7.0,21.0
C79,17.0,0.0,0.0,4.0,21.0
L050,14.0,2.0,3.0,2.0,21.0
M955,14.0,0.0,2.0,5.0,21.0
G501,8.0,1.0,3.0,9.0,21.0
Q249,14.0,0.0,1.0,6.0,21.0
T182,14.0,4.0,0.0,3.0,21.0
L608,13.0,0.0,8.0,0.0,21.0
M808,3.0,11.0,5.0,2.0,21.0
Z915,13.0,0.0,2.0,6.0,21.0
C609,10.0,9.0,0.0,1.0,20.0
L909,18.0,0.0,1.0,1.0,20.0
T810,10.0,6.0,2.0,2.0,20.0
G479,2.0,0.0,2.0,16.0,20.0
L259,13.0,1.0,0.0,6.0,20.0
I710,10.0,8.0,2.0,0.0,20.0
J101,13.0,0.0,2.0,5.0,20.0
A54,2.0,0.0,18.0,0.0,20.0
A410,20.0,0.0,0.0,0.0,20.0
B949,14.0,0.0,2.0,4.0,20.0
S627,16.0,3.0,0.0,1.0,20.0
D800,5.0,3.0,3.0,9.0,20.0
V808,0.0,8.0,12.0,0.0,20.0
C950,0.0,18.0,1.0,1.0,20.0
S013,11.0,5.0,3.0,1.0,20.0
J100,5.0,4.0,0.0,11.0,20.0
Z110,20.0,0.0,0.0,0.0,20.0
C749,3.0,6.0,3.0,8.0,20.0
G909,2.0,0.0,0.0,18.0,20.0
Y054,19.0,0.0,0.0,1.0,20.0
G709,4.0,8.0,8.0,0.0,20.0
M206,3.0,0.0,2.0,15.0,20.0
S310,11.0,4.0,0.0,5.0,20.0
L100,11.0,1.0,0.0,8.0,20.0
L430,0.0,1.0,0.0,19.0,20.0
D838,11.0,3.0,3.0,3.0,20.0
I861,11.0,5.0,3.0,1.0,20.0
Z242,0.0,0.0,7.0,13.0,20.0
C675,0.0,16.0,2.0,2.0,20.0
O309,15.0,0.0,4.0,1.0,20.0
C158,18.0,1.0,0.0,1.0,20.0
T908,0.0,5.0,1.0,14.0,20.0
S530,9.0,4.0,7.0,0.0,20.0
M329,18.0,0.0,2.0,0.0,20.0
E111,17.0,0.0,0.0,3.0,20.0
G130,8.0,7.0,5.0,0.0,20.0
S272,6.0,13.0,1.0,0.0,20.0
C419,8.0,1.0,6.0,5.0,20.0
B953,20.0,0.0,0.0,0.0,20.0
F023,1.0,4.0,12.0,3.0,20.0
D808,8.0,2.0,3.0,7.0,20.0
Z042,8.0,6.0,3.0,3.0,20.0
A549,8.0,2.0,4.0,6.0,20.0
S718,20.0,0.0,0.0,0.0,20.0
L72,18.0,1.0,1.0,0.0,20.0
C440,9.0,4.0,0.0,7.0,20.0
S911,7.0,6.0,3.0,4.0,20.0
K558,14.0,5.0,0.0,1.0,20.0
H57,4.0,2.0,13.0,1.0,20.0
C155,9.0,3.0,8.0,0.0,20.0
C412,9.0,3.0,4.0,4.0,20.0
N219,14.0,0.0,5.0,0.0,19.0
G900,3.0,5.0,1.0,10.0,19.0
A30,4.0,0.0,15.0,0.0,19.0
G951,0.0,0.0,0.0,19.0,19.0
M47,12.0,0.0,5.0,2.0,19.0
I719,12.0,5.0,1.0,1.0,19.0
H501,10.0,0.0,0.0,9.0,19.0
B201,16.0,1.0,2.0,0.0,19.0
H188,12.0,0.0,0.0,7.0,19.0
P722,19.0,0.0,0.0,0.0,19.0
S221,2.0,5.0,12.0,0.0,19.0
F028,6.0,1.0,0.0,12.0,19.0
F80,6.0,2.0,10.0,1.0,19.0
D33,5.0,0.0,0.0,14.0,19.0
F233,19.0,0.0,0.0,0.0,19.0
R501,3.0,0.0,0.0,16.0,19.0
N648,9.0,0.0,4.0,6.0,19.0
H200,0.0,0.0,0.0,19.0,19.0
Y049,13.0,6.0,0.0,0.0,19.0
O212,18.0,0.0,0.0,1.0,19.0
T14,3.0,0.0,2.0,14.0,19.0
A412,0.0,0.0,0.0,19.0,19.0
K226,17.0,0.0,0.0,2.0,19.0
S761,17.0,0.0,0.0,2.0,19.0
P131,19.0,0.0,0.0,0.0,19.0
L303,4.0,3.0,3.0,9.0,19.0
W194,14.0,1.0,4.0,0.0,19.0
R829,17.0,0.0,0.0,2.0,19.0
G91,17.0,0.0,1.0,1.0,19.0
I26,18.0,0.0,1.0,0.0,19.0
S435,5.0,1.0,0.0,13.0,19.0
G939,12.0,0.0,7.0,0.0,19.0
Z714,2.0,0.0,5.0,12.0,19.0
V293,4.0,14.0,1.0,0.0,19.0
K830,5.0,6.0,7.0,1.0,19.0
T639,16.0,0.0,3.0,0.0,19.0
G211,2.0,0.0,6.0,11.0,19.0
D049,19.0,0.0,0.0,0.0,19.0
Y641,2.0,17.0,0.0,0.0,19.0
B210,1.0,0.0,18.0,0.0,19.0
F193,9.0,4.0,4.0,2.0,19.0
G320,0.0,1.0,0.0,18.0,19.0
V800,10.0,0.0,0.0,9.0,19.0
S980,2.0,8.0,9.0,0.0,19.0
V298,9.0,6.0,4.0,0.0,19.0
G522,0.0,1.0,16.0,2.0,19.0
H579,10.0,8.0,1.0,0.0,19.0
V020,15.0,0.0,2.0,2.0,19.0
C851,9.0,0.0,1.0,9.0,19.0
M246,1.0,0.0,11.0,7.0,19.0
A881,6.0,7.0,1.0,5.0,19.0
N492,18.0,0.0,0.0,1.0,19.0
H509,3.0,0.0,0.0,16.0,19.0
Z429,0.0,1.0,0.0,18.0,19.0
M709,5.0,6.0,8.0,0.0,19.0
R400,11.0,4.0,4.0,0.0,19.0
S050,4.0,4.0,1.0,10.0,19.0
N600,9.0,0.0,5.0,5.0,19.0
Z722,11.0,5.0,0.0,3.0,19.0
I517,15.0,0.0,2.0,2.0,19.0
T264,9.0,5.0,2.0,3.0,19.0
X200,7.0,12.0,0.0,0.0,19.0
D391,11.0,0.0,4.0,4.0,19.0
S334,6.0,11.0,1.0,0.0,18.0
M849,0.0,4.0,14.0,0.0,18.0
K006,0.0,1.0,15.0,2.0,18.0
S50,6.0,2.0,10.0,0.0,18.0
D43,5.0,0.0,1.0,12.0,18.0
N433,5.0,1.0,6.0,6.0,18.0
J328,0.0,1.0,10.0,7.0,18.0
E889,0.0,2.0,1.0,15.0,18.0
D696,6.0,0.0,8.0,4.0,18.0
I809,7.0,6.0,1.0,4.0,18.0
Y000,18.0,0.0,0.0,0.0,18.0
S678,4.0,8.0,6.0,0.0,18.0
Q968,3.0,2.0,0.0,13.0,18.0
D430,2.0,5.0,1.0,10.0,18.0
J06,0.0,0.0,18.0,0.0,18.0
I652,9.0,5.0,1.0,3.0,18.0
F330,11.0,1.0,6.0,0.0,18.0
C442,8.0,7.0,0.0,3.0,18.0
G609,1.0,5.0,10.0,2.0,18.0
I844,4.0,3.0,1.0,10.0,18.0
Z713,1.0,1.0,16.0,0.0,18.0
I82,8.0,0.0,10.0,0.0,18.0
W109,11.0,7.0,0.0,0.0,18.0
N429,9.0,0.0,6.0,3.0,18.0
W135,16.0,1.0,1.0,0.0,18.0
S809,2.0,15.0,0.0,1.0,18.0
H700,10.0,1.0,7.0,0.0,18.0
S064,8.0,10.0,0.0,0.0,18.0
J320,15.0,0.0,2.0,1.0,18.0
Q431,0.0,0.0,0.0,18.0,18.0
Q069,0.0,0.0,0.0,18.0,18.0
L011,2.0,8.0,5.0,3.0,18.0
C812,10.0,0.0,4.0,4.0,18.0
H302,3.0,0.0,11.0,4.0,18.0
I821,15.0,1.0,0.0,2.0,18.0
E147,0.0,0.0,1.0,17.0,18.0
A170,18.0,0.0,0.0,0.0,18.0
I801,0.0,0.0,1.0,17.0,18.0
M678,9.0,2.0,7.0,0.0,18.0
C154,14.0,4.0,0.0,0.0,18.0
S001,5.0,3.0,6.0,4.0,18.0
G546,5.0,0.0,9.0,4.0,18.0
V294,4.0,14.0,0.0,0.0,18.0
B57,13.0,1.0,4.0,0.0,18.0
Z491,18.0,0.0,0.0,0.0,18.0
M665,9.0,2.0,6.0,1.0,18.0
R042,2.0,2.0,8.0,6.0,18.0
O809,5.0,0.0,5.0,8.0,18.0
N428,3.0,4.0,7.0,4.0,18.0
B830,9.0,6.0,3.0,0.0,18.0
K638,8.0,4.0,5.0,1.0,18.0
L650,18.0,0.0,0.0,0.0,18.0
N94,4.0,4.0,10.0,0.0,18.0
B948,15.0,2.0,1.0,0.0,18.0
P07,18.0,0.0,0.0,0.0,18.0
M864,18.0,0.0,0.0,0.0,18.0
T00,0.0,0.0,3.0,15.0,18.0
L639,18.0,0.0,0.0,0.0,18.0
G936,1.0,0.0,1.0,16.0,18.0
M484,3.0,1.0,13.0,1.0,18.0
F453,12.0,3.0,0.0,3.0,18.0
S323,7.0,5.0,6.0,0.0,18.0
M772,2.0,4.0,11.0,0.0,17.0
N801,3.0,8.0,3.0,3.0,17.0
C716,10.0,2.0,2.0,3.0,17.0
E762,5.0,4.0,1.0,7.0,17.0
D219,10.0,0.0,0.0,7.0,17.0
C221,6.0,0.0,1.0,10.0,17.0
Z479,11.0,0.0,0.0,6.0,17.0
F078,15.0,0.0,1.0,1.0,17.0
G379,2.0,9.0,0.0,6.0,17.0
I770,13.0,3.0,1.0,0.0,17.0
F728,13.0,0.0,3.0,1.0,17.0
A527,13.0,0.0,2.0,2.0,17.0
E271,2.0,4.0,1.0,10.0,17.0
K658,14.0,0.0,0.0,3.0,17.0
B18,12.0,0.0,5.0,0.0,17.0
M768,2.0,8.0,0.0,7.0,17.0
M856,3.0,1.0,9.0,4.0,17.0
C959,3.0,5.0,1.0,8.0,17.0
C400,11.0,3.0,3.0,0.0,17.0
D360,11.0,3.0,2.0,1.0,17.0
D70,4.0,3.0,1.0,9.0,17.0
K630,11.0,0.0,3.0,3.0,17.0
B368,6.0,4.0,0.0,7.0,17.0
K659,0.0,3.0,0.0,14.0,17.0
X230,15.0,2.0,0.0,0.0,17.0
F069,3.0,3.0,9.0,2.0,17.0
G933,3.0,6.0,1.0,7.0,17.0
S442,1.0,1.0,0.0,15.0,17.0
S059,7.0,5.0,4.0,1.0,17.0
D143,0.0,15.0,1.0,1.0,17.0
S917,8.0,9.0,0.0,0.0,17.0
N808,7.0,2.0,3.0,5.0,17.0
T000,8.0,0.0,0.0,9.0,17.0
G45,8.0,0.0,8.0,1.0,17.0
M611,0.0,1.0,7.0,9.0,17.0
B359,6.0,3.0,4.0,4.0,17.0
G992,0.0,0.0,0.0,17.0,17.0
Z939,0.0,0.0,0.0,17.0,17.0
Q785,0.0,0.0,0.0,17.0,17.0
C77,17.0,0.0,0.0,0.0,17.0
Y466,17.0,0.0,0.0,0.0,17.0
S433,17.0,0.0,0.0,0.0,17.0
K228,1.0,13.0,1.0,2.0,17.0
X780,8.0,0.0,0.0,9.0,17.0
S434,4.0,6.0,6.0,1.0,17.0
R590,8.0,0.0,4.0,5.0,17.0
O366,17.0,0.0,0.0,0.0,17.0
H82,8.0,7.0,2.0,0.0,17.0
O40,16.0,0.0,0.0,1.0,17.0
T231,5.0,4.0,6.0,2.0,17.0
B369,9.0,5.0,2.0,1.0,17.0
H102,9.0,5.0,2.0,1.0,17.0
A029,16.0,0.0,0.0,1.0,17.0
W559,6.0,5.0,1.0,5.0,17.0
O101,17.0,0.0,0.0,0.0,17.0
Y044,17.0,0.0,0.0,0.0,17.0
T173,6.0,2.0,9.0,0.0,17.0
H539,1.0,4.0,2.0,9.0,16.0
V395,0.0,16.0,0.0,0.0,16.0
I061,0.0,16.0,0.0,0.0,16.0
M609,1.0,1.0,13.0,1.0,16.0
D142,0.0,16.0,0.0,0.0,16.0
J955,1.0,1.0,1.0,13.0,16.0
E66,5.0,5.0,6.0,0.0,16.0
N518,5.0,5.0,2.0,4.0,16.0
H332,0.0,13.0,0.0,3.0,16.0
S142,3.0,8.0,5.0,0.0,16.0
S208,5.0,8.0,0.0,3.0,16.0
D591,2.0,1.0,2.0,11.0,16.0
D27,5.0,0.0,3.0,8.0,16.0
F195,1.0,4.0,3.0,8.0,16.0
L721,3.0,1.0,0.0,12.0,16.0
J208,2.0,0.0,2.0,12.0,16.0
B02,1.0,0.0,15.0,0.0,16.0
Q899,3.0,0.0,0.0,13.0,16.0
Q422,0.0,5.0,0.0,11.0,16.0
M662,1.0,4.0,10.0,1.0,16.0
G118,2.0,13.0,1.0,0.0,16.0
N603,2.0,0.0,0.0,14.0,16.0
B551,5.0,3.0,3.0,5.0,16.0
D059,3.0,2.0,2.0,9.0,16.0
I636,1.0,0.0,0.0,15.0,16.0
E783,4.0,3.0,4.0,5.0,16.0
S344,2.0,6.0,1.0,7.0,16.0
M153,2.0,9.0,5.0,0.0,16.0
S369,1.0,4.0,7.0,4.0,16.0
R224,5.0,1.0,4.0,6.0,16.0
Y911,6.0,1.0,2.0,7.0,16.0
W129,16.0,0.0,0.0,0.0,16.0
N281,7.0,0.0,7.0,2.0,16.0
M404,7.0,4.0,5.0,0.0,16.0
V485,12.0,4.0,0.0,0.0,16.0
F42,11.0,0.0,5.0,0.0,16.0
K43,12.0,0.0,3.0,1.0,16.0
S62,6.0,0.0,9.0,1.0,16.0
H603,7.0,3.0,4.0,2.0,16.0
A050,9.0,0.0,1.0,6.0,16.0
N803,12.0,3.0,1.0,0.0,16.0
H532,6.0,3.0,0.0,7.0,16.0
H448,10.0,4.0,2.0,0.0,16.0
B019,6.0,3.0,2.0,5.0,16.0
F179,0.0,0.0,16.0,0.0,16.0
N13,10.0,0.0,3.0,3.0,16.0
C185,10.0,2.0,0.0,4.0,16.0
H810,6.0,9.0,0.0,1.0,16.0
Z363,8.0,0.0,8.0,0.0,16.0
C58,6.0,3.0,3.0,4.0,16.0
F018,0.0,0.0,10.0,6.0,16.0
O230,11.0,1.0,0.0,4.0,16.0
D128,15.0,0.0,0.0,1.0,16.0
S058,6.0,1.0,1.0,8.0,16.0
X210,11.0,0.0,2.0,3.0,16.0
I228,16.0,0.0,0.0,0.0,16.0
T179,9.0,1.0,2.0,4.0,16.0
L709,15.0,0.0,1.0,0.0,16.0
C151,9.0,1.0,5.0,1.0,16.0
M148,13.0,0.0,3.0,0.0,16.0
M767,7.0,2.0,5.0,2.0,16.0
Z090,13.0,0.0,0.0,3.0,16.0
J690,9.0,4.0,0.0,3.0,16.0
J96,0.0,1.0,15.0,0.0,16.0
G568,7.0,5.0,4.0,0.0,16.0
N44,7.0,3.0,5.0,1.0,16.0
F72,16.0,0.0,0.0,0.0,16.0
C041,0.0,0.0,16.0,0.0,16.0
S398,0.0,0.0,5.0,11.0,16.0
K628,6.0,2.0,0.0,8.0,16.0
E761,5.0,3.0,5.0,3.0,16.0
K565,0.0,9.0,2.0,4.0,15.0
W541,5.0,0.0,2.0,8.0,15.0
N391,0.0,1.0,1.0,13.0,15.0
D330,4.0,3.0,1.0,7.0,15.0
G543,2.0,0.0,13.0,0.0,15.0
S119,11.0,0.0,3.0,1.0,15.0
R93,5.0,0.0,4.0,6.0,15.0
W174,15.0,0.0,0.0,0.0,15.0
D432,6.0,2.0,0.0,7.0,15.0
M10,1.0,0.0,14.0,0.0,15.0
O211,0.0,0.0,0.0,15.0,15.0
K250,2.0,12.0,1.0,0.0,15.0
W134,15.0,0.0,0.0,0.0,15.0
A411,0.0,0.0,0.0,15.0,15.0
Y883,15.0,0.0,0.0,0.0,15.0
L708,9.0,1.0,2.0,3.0,15.0
N482,5.0,8.0,0.0,2.0,15.0
K86,4.0,0.0,4.0,7.0,15.0
T158,6.0,1.0,5.0,3.0,15.0
Q963,8.0,0.0,0.0,7.0,15.0
T847,1.0,0.0,1.0,13.0,15.0
M472,4.0,2.0,9.0,0.0,15.0
B82,0.0,0.0,15.0,0.0,15.0
Z32,0.0,0.0,15.0,0.0,15.0
C548,9.0,0.0,6.0,0.0,15.0
Q802,3.0,7.0,0.0,5.0,15.0
Q740,0.0,0.0,0.0,15.0,15.0
I150,9.0,0.0,5.0,1.0,15.0
A491,0.0,0.0,0.0,15.0,15.0
B870,10.0,1.0,1.0,3.0,15.0
Z431,2.0,5.0,1.0,7.0,15.0
O150,1.0,2.0,12.0,0.0,15.0
A302,0.0,0.0,0.0,15.0,15.0
B879,15.0,0.0,0.0,0.0,15.0
Z942,11.0,0.0,3.0,1.0,15.0
G713,14.0,0.0,0.0,1.0,15.0
F529,14.0,1.0,0.0,0.0,15.0
S508,12.0,2.0,1.0,0.0,15.0
F050,14.0,1.0,0.0,0.0,15.0
C832,12.0,0.0,1.0,2.0,15.0
C410,2.0,1.0,8.0,4.0,15.0
X650,1.0,0.0,3.0,11.0,15.0
C166,2.0,0.0,4.0,9.0,15.0
O459,12.0,0.0,3.0,0.0,15.0
L11,0.0,15.0,0.0,0.0,15.0
N809,7.0,3.0,0.0,5.0,15.0
Z028,5.0,0.0,0.0,10.0,15.0
E059,13.0,0.0,0.0,2.0,15.0
B573,7.0,0.0,0.0,8.0,15.0
G912,2.0,4.0,9.0,0.0,15.0
M205,5.0,0.0,6.0,4.0,15.0
K080,1.0,6.0,3.0,5.0,15.0
C791,14.0,0.0,0.0,1.0,15.0
E040,6.0,0.0,2.0,7.0,15.0
V209,14.0,1.0,0.0,0.0,15.0
L040,0.0,2.0,3.0,10.0,15.0
Q758,0.0,0.0,1.0,14.0,15.0
P912,0.0,0.0,2.0,13.0,15.0
C52,7.0,5.0,1.0,2.0,15.0
C62,3.0,0.0,3.0,9.0,15.0
N898,2.0,1.0,0.0,12.0,15.0
I951,11.0,1.0,0.0,3.0,15.0
I781,15.0,0.0,0.0,0.0,15.0
G98,1.0,0.0,4.0,10.0,15.0
G549,4.0,0.0,9.0,2.0,15.0
E874,14.0,1.0,0.0,0.0,15.0
O689,15.0,0.0,0.0,0.0,15.0
D751,4.0,10.0,1.0,0.0,15.0
M166,11.0,0.0,3.0,1.0,15.0
M439,6.0,1.0,3.0,5.0,15.0
T116,2.0,12.0,1.0,0.0,15.0
Z013,13.0,1.0,1.0,0.0,15.0
H00,2.0,0.0,13.0,0.0,15.0
R208,2.0,0.0,1.0,12.0,15.0
H201,3.0,2.0,1.0,9.0,15.0
Z138,14.0,0.0,1.0,0.0,15.0
C140,12.0,0.0,1.0,2.0,15.0
O235,14.0,0.0,1.0,0.0,15.0
T188,4.0,1.0,8.0,2.0,15.0
C099,4.0,2.0,7.0,1.0,14.0
E786,8.0,0.0,0.0,6.0,14.0
N759,9.0,2.0,3.0,0.0,14.0
A418,0.0,0.0,3.0,11.0,14.0
H024,7.0,1.0,4.0,2.0,14.0
C55,7.0,5.0,1.0,1.0,14.0
D225,8.0,2.0,0.0,4.0,14.0
M357,0.0,0.0,1.0,13.0,14.0
D32,7.0,0.0,2.0,5.0,14.0
Z510,1.0,0.0,12.0,1.0,14.0
T151,8.0,3.0,3.0,0.0,14.0
K520,4.0,10.0,0.0,0.0,14.0
C671,4.0,0.0,6.0,4.0,14.0
K831,8.0,3.0,2.0,1.0,14.0
R570,8.0,3.0,1.0,2.0,14.0
M623,4.0,9.0,1.0,0.0,14.0
J330,8.0,0.0,0.0,6.0,14.0
G838,1.0,6.0,2.0,5.0,14.0
Q964,1.0,2.0,0.0,11.0,14.0
S499,5.0,5.0,0.0,4.0,14.0
M761,10.0,1.0,3.0,0.0,14.0
T013,9.0,0.0,0.0,5.0,14.0
E048,14.0,0.0,0.0,0.0,14.0
R21,3.0,9.0,2.0,0.0,14.0
L218,12.0,1.0,0.0,1.0,14.0
T845,2.0,12.0,0.0,0.0,14.0
K716,14.0,0.0,0.0,0.0,14.0
L501,12.0,1.0,1.0,0.0,14.0
W860,14.0,0.0,0.0,0.0,14.0
H911,13.0,1.0,0.0,0.0,14.0
O152,13.0,0.0,1.0,0.0,14.0
E050,13.0,0.0,0.0,1.0,14.0
N709,2.0,12.0,0.0,0.0,14.0
F798,13.0,1.0,0.0,0.0,14.0
I256,12.0,0.0,2.0,0.0,14.0
E139,13.0,0.0,1.0,0.0,14.0
I42,13.0,0.0,1.0,0.0,14.0
O335,13.0,0.0,1.0,0.0,14.0
B37,3.0,0.0,11.0,0.0,14.0
G552,13.0,1.0,0.0,0.0,14.0
I731,14.0,0.0,0.0,0.0,14.0
K57,3.0,2.0,8.0,1.0,14.0
W122,14.0,0.0,0.0,0.0,14.0
N170,14.0,0.0,0.0,0.0,14.0
Y608,14.0,0.0,0.0,0.0,14.0
P000,14.0,0.0,0.0,0.0,14.0
G252,11.0,0.0,3.0,0.0,14.0
E041,9.0,0.0,2.0,3.0,14.0
H578,9.0,1.0,4.0,0.0,14.0
K116,1.0,2.0,0.0,11.0,14.0
J80,4.0,9.0,1.0,0.0,14.0
G468,4.0,10.0,0.0,0.0,14.0
S51,4.0,0.0,10.0,0.0,14.0
S027,9.0,5.0,0.0,0.0,14.0
R450,1.0,10.0,0.0,3.0,14.0
G621,4.0,10.0,0.0,0.0,14.0
S797,1.0,8.0,5.0,0.0,14.0
N911,9.0,1.0,3.0,1.0,14.0
R579,9.0,1.0,0.0,4.0,14.0
F919,1.0,5.0,3.0,5.0,14.0
G911,2.0,8.0,0.0,4.0,14.0
C494,9.0,1.0,0.0,4.0,14.0
I802,2.0,0.0,2.0,10.0,14.0
C761,10.0,0.0,3.0,1.0,14.0
K351,3.0,8.0,2.0,1.0,14.0
I808,10.0,4.0,0.0,0.0,14.0
C051,2.0,5.0,6.0,1.0,14.0
W548,2.0,1.0,1.0,10.0,14.0
C961,2.0,1.0,9.0,2.0,14.0
C060,3.0,8.0,0.0,3.0,14.0
R008,11.0,1.0,2.0,0.0,14.0
V29,7.0,0.0,7.0,0.0,14.0
S43,4.0,7.0,3.0,0.0,14.0
Z518,0.0,8.0,1.0,5.0,14.0
O822,0.0,0.0,14.0,0.0,14.0
S279,6.0,8.0,0.0,0.0,14.0
Q379,5.0,7.0,0.0,2.0,14.0
